# {
#   "comment": "this is a simulation test.",
#   "param": [3, 4, 5],
#   "components": [
#     {
#       "family": ["exponential"],
#       "param": [3]
#     },
#     {
#       "family": ["exponential"],
#       "param": [4]
#     },
#     {
#       "family": ["exponential"],
#       "param": [5]
#     }
#   ],
#   "candidate_conditions": ["C1","C2","C3"],
#   "latent": ["k", "t1", "t2", "t3"],
#   "observable": ["t","x1","x2","x3"],
#   "num_comp": [3],
#   "sample_size": [1000]
# }
t,k,t1,t2,t3,x1,x2,x3
0.17309787881095,2,0.385689244591598,0.17309787881095,0.292176623756942,FALSE,TRUE,TRUE
0.019217330403626,3,0.186045912404855,0.178392478487197,0.019217330403626,FALSE,TRUE,TRUE
0.153054738068022,2,0.952479128980255,0.153054738068022,0.208831681861522,FALSE,TRUE,TRUE
0.082509102238531,1,0.082509102238531,0.307665317774493,0.140328287749313,TRUE,TRUE,FALSE
0.00838331443568071,1,0.00838331443568071,0.24363891336948,0.0325732630677521,TRUE,FALSE,TRUE
0.0782296055306991,1,0.0782296055306991,0.202809489782257,0.0991146194748581,TRUE,TRUE,FALSE
0.0173795234877616,2,0.229276472081741,0.0173795234877616,0.180417645341697,TRUE,TRUE,FALSE
0.040352666231455,3,0.288591101901705,0.077313372399658,0.040352666231455,TRUE,FALSE,TRUE
0.0242399539177616,1,0.0242399539177616,0.0487259333021939,0.811845029475999,TRUE,TRUE,FALSE
0.359330099055028,2,1.69717186244958,0.359330099055028,0.810806108596635,TRUE,TRUE,FALSE
0.20736481503533,2,0.85117092413973,0.20736481503533,0.299261646962197,TRUE,TRUE,FALSE
0.213748486361396,2,0.224651940632612,0.213748486361396,0.332333011163359,FALSE,TRUE,TRUE
0.057044736109674,1,0.057044736109674,0.394129544475532,0.363754167763476,TRUE,FALSE,TRUE
0.263062653868439,3,0.350011066830063,0.464377467965192,0.263062653868439,FALSE,TRUE,TRUE
0.0757064122396211,1,0.0757064122396211,0.0928356671938673,0.129410240054131,TRUE,TRUE,FALSE
0.00326336447794751,2,0.396358545234704,0.00326336447794751,0.187805403375093,FALSE,TRUE,TRUE
0.00843394543383128,3,0.764095758977246,0.0326163586949301,0.00843394543383128,FALSE,TRUE,TRUE
0.0871771074795841,1,0.0871771074795841,0.288170217563628,0.146012761762566,TRUE,FALSE,TRUE
0.0119460024350514,3,0.476359917962615,0.215590449370056,0.0119460024350514,TRUE,FALSE,TRUE
0.0278933691418289,2,0.14826591204231,0.0278933691418289,0.369963979704266,TRUE,TRUE,FALSE
0.0447628252441064,2,0.153455708020677,0.0447628252441064,0.188615326202455,FALSE,TRUE,TRUE
0.0576313967435504,3,0.181862932629883,0.259584997304457,0.0576313967435504,FALSE,TRUE,TRUE
0.022953876161868,1,0.022953876161868,0.333624364705149,0.180267365579338,TRUE,FALSE,TRUE
0.150255355983973,2,0.198648420783381,0.150255355983973,0.248169993041995,FALSE,TRUE,TRUE
0.0715779924271435,3,0.406501987003688,0.0727578070946038,0.0715779924271435,TRUE,FALSE,TRUE
0.0563829514430836,2,0.525515676137614,0.0563829514430836,0.623105385865936,TRUE,TRUE,FALSE
0.000335849588736892,2,0.245626809792616,0.000335849588736892,0.154823916397038,FALSE,TRUE,TRUE
0.0658680993753175,1,0.0658680993753175,0.117918813135475,0.0854311247356236,TRUE,TRUE,FALSE
0.47218153322597,2,0.826028258919989,0.47218153322597,0.519550491012465,TRUE,TRUE,FALSE
0.207259652515252,1,0.207259652515252,0.476409037110812,0.825547532322717,TRUE,FALSE,TRUE
0.0317988172572653,1,0.0317988172572653,0.253511909796316,0.425727992107101,TRUE,FALSE,TRUE
0.155359995551407,1,0.155359995551407,0.319218385488468,0.20378563804002,TRUE,FALSE,TRUE
0.00669781533105097,3,0.0259020995738863,0.156925262068398,0.00669781533105097,FALSE,TRUE,TRUE
0.0547625981271267,1,0.0547625981271267,0.165367031120695,0.833373872202968,TRUE,FALSE,TRUE
0.124804697744548,3,0.177126444720974,0.237949405786324,0.124804697744548,TRUE,FALSE,TRUE
0.0463853152703275,1,0.0463853152703275,0.0790741542845654,0.354424500279094,TRUE,TRUE,FALSE
0.0564733929932117,1,0.0564733929932117,0.247137304202379,0.255692339368344,TRUE,TRUE,FALSE
0.242987811743262,3,0.55913478292304,0.949087557796032,0.242987811743262,TRUE,FALSE,TRUE
0.0821317126974463,3,0.460846963634992,0.4794257171242,0.0821317126974463,TRUE,FALSE,TRUE
0.115620046504773,2,1.48627485727747,0.115620046504773,0.838058375075042,TRUE,TRUE,FALSE
0.0569773502521838,3,0.0958933347525696,0.46696759141198,0.0569773502521838,FALSE,TRUE,TRUE
0.231069046058659,1,0.231069046058659,0.29705383418009,0.343294277025637,TRUE,FALSE,TRUE
0.136765528004617,2,1.09928960595888,0.136765528004617,0.203523299648407,FALSE,TRUE,TRUE
0.0352509804069996,1,0.0352509804069996,0.0881652644602582,0.160496932818534,TRUE,TRUE,FALSE
0.0122665642894269,3,1.1546568100091,0.279012271546476,0.0122665642894269,TRUE,FALSE,TRUE
0.0730300216935575,3,0.4181582989652,0.241786285991523,0.0730300216935575,TRUE,FALSE,TRUE
0.0433085499975609,3,0.27720227029016,0.313381509379226,0.0433085499975609,TRUE,FALSE,TRUE
0.00378232293855278,3,0.500676912513495,0.536099936400153,0.00378232293855278,TRUE,FALSE,TRUE
0.191589975574364,1,0.191589975574364,0.281947094936597,0.814465142371965,TRUE,TRUE,FALSE
0.150226742998084,3,0.16406239864106,0.91090401713698,0.150226742998084,FALSE,TRUE,TRUE
0.0522289943881333,3,0.208261989212284,0.0637512208195403,0.0522289943881333,FALSE,TRUE,TRUE
0.0821883000159898,3,0.418902193802997,0.233700464069244,0.0821883000159898,FALSE,TRUE,TRUE
0.0365548968315125,3,0.334811851989134,0.572617857219809,0.0365548968315125,TRUE,FALSE,TRUE
0.120675062062219,2,0.604329489764381,0.120675062062219,0.173730402617695,FALSE,TRUE,TRUE
0.0177458279593668,3,0.0927905404629807,0.527802921685199,0.0177458279593668,FALSE,TRUE,TRUE
0.253257180928233,3,0.359810641764692,0.343916823772411,0.253257180928233,FALSE,TRUE,TRUE
0.0725647583603859,1,0.0725647583603859,0.268770525221455,0.139471228441937,TRUE,FALSE,TRUE
0.025908214432001,3,1.33128558278533,0.774426313052366,0.025908214432001,FALSE,TRUE,TRUE
0.0727073190112909,1,0.0727073190112909,0.0873526316497132,0.277052055104616,TRUE,TRUE,FALSE
0.0309127245880673,2,0.102920858499904,0.0309127245880673,0.144631375922802,FALSE,TRUE,TRUE
0.108418518770486,3,0.718455945448801,0.164535847376101,0.108418518770486,FALSE,TRUE,TRUE
0.0138212384401332,3,0.107890113141259,0.14259147120174,0.0138212384401332,TRUE,FALSE,TRUE
0.111111025558785,2,0.266997620759809,0.111111025558785,0.223673579647186,FALSE,TRUE,TRUE
0.00857811477035284,3,0.407998238055313,0.698896387549949,0.00857811477035284,FALSE,TRUE,TRUE
0.00644248603840856,2,0.71039413779179,0.00644248603840856,0.0568279796279967,FALSE,TRUE,TRUE
0.0541371474503255,3,0.190052239689976,0.3233495070494,0.0541371474503255,TRUE,FALSE,TRUE
0.0235250954516232,3,0.279611328292294,0.0558742042630911,0.0235250954516232,TRUE,FALSE,TRUE
0.122640973422676,2,1.0171790147261,0.122640973422676,0.407638745365625,TRUE,TRUE,FALSE
0.0112073356285691,2,0.104330643390616,0.0112073356285691,0.0533746339380741,FALSE,TRUE,TRUE
0.0783754225509862,1,0.0783754225509862,0.208182342572811,0.351982821505102,TRUE,FALSE,TRUE
0.246622883471403,2,0.336271109355891,0.246622883471403,0.580588258769283,FALSE,TRUE,TRUE
0.0170745683523516,1,0.0170745683523516,0.0484034575056285,0.0968346636742353,TRUE,FALSE,TRUE
0.0192434628982045,1,0.0192434628982045,0.183214794135395,0.116851398346344,TRUE,TRUE,FALSE
0.0852132243104279,3,0.112787884570023,0.472086991628116,0.0852132243104279,TRUE,FALSE,TRUE
0.086474686767906,3,0.813520357591621,0.319765025796595,0.086474686767906,TRUE,FALSE,TRUE
0.196364462132308,2,0.830581506464034,0.196364462132308,0.41975020651979,TRUE,TRUE,FALSE
0.0233275759965181,3,0.745431316974473,0.0628727808749076,0.0233275759965181,FALSE,TRUE,TRUE
0.00844076725964745,1,0.00844076725964745,0.0190271665967039,0.240503121531549,TRUE,TRUE,FALSE
0.0377606985469659,1,0.0377606985469659,0.237157981832254,0.479385525335498,TRUE,TRUE,FALSE
0.0622341870330274,3,0.186625028184305,0.483043047112829,0.0622341870330274,FALSE,TRUE,TRUE
0.0414523441018671,3,0.276599995753753,0.178732621062703,0.0414523441018671,FALSE,TRUE,TRUE
0.000743670313462889,3,0.206230850114177,0.0220610961180602,0.000743670313462889,FALSE,TRUE,TRUE
0.112865435145795,3,1.78296275489164,0.158437031088397,0.112865435145795,TRUE,FALSE,TRUE
0.0851854508141014,1,0.0851854508141014,0.161871840944514,0.114979545306414,TRUE,TRUE,FALSE
0.0694954989792471,2,0.0818838897782067,0.0694954989792471,0.233359393310301,TRUE,TRUE,FALSE
0.197759774256308,3,1.20939207752995,0.427627025616771,0.197759774256308,TRUE,FALSE,TRUE
0.0885981102261677,3,0.358722888540133,0.102922062505968,0.0885981102261677,TRUE,FALSE,TRUE
0.0505626950180158,2,0.527710192498374,0.0505626950180158,0.156830424807015,TRUE,TRUE,FALSE
0.0768438635859638,2,0.282400428508671,0.0768438635859638,0.160943650979615,FALSE,TRUE,TRUE
0.0566768260905519,2,0.14197072867925,0.0566768260905519,0.28865401817668,FALSE,TRUE,TRUE
0.0638163762159444,2,0.733185864322098,0.0638163762159444,0.138380692154169,FALSE,TRUE,TRUE
0.168095564004034,2,0.470219723821011,0.168095564004034,0.228428804307225,TRUE,TRUE,FALSE
0.0707398311509312,3,0.340633771368269,0.072368165361695,0.0707398311509312,TRUE,FALSE,TRUE
0.172925502760336,2,0.542802482815393,0.172925502760336,0.362898100714929,FALSE,TRUE,TRUE
0.00738689973950386,3,1.12419386202456,0.100948574560658,0.00738689973950386,FALSE,TRUE,TRUE
0.0486888317391276,2,0.252552371458117,0.0486888317391276,0.118230433668941,FALSE,TRUE,TRUE
0.126190691720694,1,0.126190691720694,0.254026205680971,0.139268375591636,TRUE,TRUE,FALSE
0.00650515839836542,2,0.0272526149072771,0.00650515839836542,0.088939867913723,FALSE,TRUE,TRUE
0.0867719942562229,2,0.179873531063398,0.0867719942562229,0.410178344679957,FALSE,TRUE,TRUE
0.0470551622701626,3,1.22820899345686,0.237978095876727,0.0470551622701626,FALSE,TRUE,TRUE
0.0988103532232344,3,0.32716426748374,0.175937927867365,0.0988103532232344,FALSE,TRUE,TRUE
0.0800522223809753,2,0.291858892873828,0.0800522223809753,0.444202702839799,TRUE,TRUE,FALSE
0.0397896670037881,2,0.0518691496302684,0.0397896670037881,0.0464789030099664,TRUE,TRUE,FALSE
0.0499045566345255,1,0.0499045566345255,0.0958557069534436,0.503115786959357,TRUE,TRUE,FALSE
0.0515831546308916,1,0.0515831546308916,0.335706036760214,0.0687038387435107,TRUE,FALSE,TRUE
0.158529151463881,2,0.274388310795927,0.158529151463881,0.309909486295538,FALSE,TRUE,TRUE
0.0481933279351651,3,0.451151497958505,0.371472401057786,0.0481933279351651,TRUE,FALSE,TRUE
0.282719666127789,2,0.509125263712613,0.282719666127789,0.283622787704384,FALSE,TRUE,TRUE
0.0408423620276153,3,0.420182719191814,0.246849039791825,0.0408423620276153,FALSE,TRUE,TRUE
0.0232184967026114,3,0.0275144530460238,0.0439786375377066,0.0232184967026114,FALSE,TRUE,TRUE
0.162344629643485,2,0.421326606209978,0.162344629643485,0.477416430676848,FALSE,TRUE,TRUE
0.0763418106612369,3,0.26299201043785,0.411288661861277,0.0763418106612369,FALSE,TRUE,TRUE
0.0555701138451695,3,0.0615768570763369,0.113906431361102,0.0555701138451695,FALSE,TRUE,TRUE
0.0260631011798978,3,0.0763001098918418,0.862481985199165,0.0260631011798978,FALSE,TRUE,TRUE
0.0487562580034137,3,0.0582275868703922,0.0642835375620052,0.0487562580034137,FALSE,TRUE,TRUE
0.0748378759250045,3,0.798587404770367,0.580430834056968,0.0748378759250045,TRUE,FALSE,TRUE
0.113412028923631,3,0.220202394916366,0.388393340611315,0.113412028923631,TRUE,FALSE,TRUE
0.00745487893000245,3,0.346366790866493,0.30154381574944,0.00745487893000245,TRUE,FALSE,TRUE
0.0192361720837653,2,0.755994072141957,0.0192361720837653,0.0606031683063808,FALSE,TRUE,TRUE
0.657546825673351,3,0.935044204139328,0.74502062607081,0.657546825673351,FALSE,TRUE,TRUE
0.101913594081998,3,0.557988882036813,0.221910639429667,0.101913594081998,TRUE,FALSE,TRUE
0.014550543234994,1,0.014550543234994,0.212233988324854,0.715575359347177,TRUE,TRUE,FALSE
0.112233019899577,1,0.112233019899577,0.537764244215721,0.13455457072705,TRUE,FALSE,TRUE
0.0779390542302281,2,0.489679869236358,0.0779390542302281,0.135179091524333,TRUE,TRUE,FALSE
0.105395365692675,3,0.2412463882798,0.368564160519695,0.105395365692675,TRUE,FALSE,TRUE
0.0232815880328417,3,0.52401224443317,0.237999651010206,0.0232815880328417,TRUE,FALSE,TRUE
0.0225928745342521,2,0.542729110118556,0.0225928745342521,0.242632834791186,FALSE,TRUE,TRUE
0.225948844094503,2,0.377210618603631,0.225948844094503,0.63867591169096,FALSE,TRUE,TRUE
0.0510162667381394,1,0.0510162667381394,0.0809749796547553,0.113759269565344,TRUE,FALSE,TRUE
0.0985801815986633,1,0.0985801815986633,0.386359884382641,0.195939337826314,TRUE,TRUE,FALSE
0.043483084474012,1,0.043483084474012,0.197783491415818,0.070117399841547,TRUE,TRUE,FALSE
0.173449587328675,3,0.496845348399687,0.338830495941195,0.173449587328675,TRUE,FALSE,TRUE
0.269289812013239,1,0.269289812013239,0.409677384865886,0.498549536217876,TRUE,TRUE,FALSE
0.0694580859340856,1,0.0694580859340856,0.324893443136218,0.158663587084141,TRUE,FALSE,TRUE
0.00721712992526591,2,0.526579165803202,0.00721712992526591,0.146347867746905,TRUE,TRUE,FALSE
0.0394401093013585,3,1.74449516885115,0.39290115753154,0.0394401093013585,FALSE,TRUE,TRUE
0.0331306955716048,2,0.072399798159798,0.0331306955716048,0.200591212130132,TRUE,TRUE,FALSE
0.0193174566676243,2,1.94960571828526,0.0193174566676243,0.030901718698442,TRUE,TRUE,FALSE
0.0296758932061493,3,0.452845455133323,0.114590621786192,0.0296758932061493,FALSE,TRUE,TRUE
0.0449995637172833,2,0.051756766003867,0.0449995637172833,0.291605951224869,FALSE,TRUE,TRUE
0.0749358374935885,1,0.0749358374935885,0.129070252024081,0.162858414846886,TRUE,TRUE,FALSE
0.141317604532008,2,0.174972125173857,0.141317604532008,0.396863580478315,TRUE,TRUE,FALSE
0.0225609895372985,3,1.12020248417419,0.190029806151763,0.0225609895372985,FALSE,TRUE,TRUE
0.0813697952544317,2,0.469498314556289,0.0813697952544317,0.113616770971566,TRUE,TRUE,FALSE
0.0862851552665234,2,0.176408774529894,0.0862851552665234,0.501555975766798,FALSE,TRUE,TRUE
0.22427437066411,1,0.22427437066411,0.4364300397946,0.894975850680723,TRUE,FALSE,TRUE
0.13010454243049,3,0.329008701864286,0.192969519634473,0.13010454243049,TRUE,FALSE,TRUE
0.029526102198047,1,0.029526102198047,0.0526169738732278,0.258857569276335,TRUE,TRUE,FALSE
0.00875828005373478,3,0.110530202277005,0.133799638599157,0.00875828005373478,TRUE,FALSE,TRUE
0.0084885473446691,2,0.423725749662423,0.0084885473446691,0.0787356262095273,FALSE,TRUE,TRUE
0.151857248817881,1,0.151857248817881,0.600363979805701,0.25631818640137,TRUE,FALSE,TRUE
0.0355282430177351,1,0.0355282430177351,0.224538530911061,0.518338006337113,TRUE,TRUE,FALSE
0.0720531108345464,2,1.22698217659957,0.0720531108345464,0.431951440473027,TRUE,TRUE,FALSE
0.0865612036238114,1,0.0865612036238114,0.276700582344759,0.233035872348541,TRUE,TRUE,FALSE
0.145642589622488,1,0.145642589622488,0.437833121025419,0.403033414838796,TRUE,FALSE,TRUE
0.166500200906602,1,0.166500200906602,0.204350166245106,0.413244307024365,TRUE,TRUE,FALSE
0.0845943780615926,3,0.281840993685951,1.00874842465261,0.0845943780615926,FALSE,TRUE,TRUE
0.0467774220674488,2,0.227258399439355,0.0467774220674488,0.280665212581725,TRUE,TRUE,FALSE
0.0285144107471756,2,0.100613248004825,0.0285144107471756,0.29813077150095,FALSE,TRUE,TRUE
0.0248464623466134,3,0.528020992847093,0.0882236236939207,0.0248464623466134,TRUE,FALSE,TRUE
0.00770494202151895,2,0.418452991863371,0.00770494202151895,0.0814891078509391,TRUE,TRUE,FALSE
0.278253742250356,2,0.61111014706076,0.278253742250356,0.673895595934162,TRUE,TRUE,FALSE
0.162747897013071,3,0.535574660918919,0.666947260001832,0.162747897013071,FALSE,TRUE,TRUE
0.0670793931931257,2,0.414315996367141,0.0670793931931257,0.082825443521142,TRUE,TRUE,FALSE
0.0279127240322798,2,0.332406818542286,0.0279127240322798,0.233879229417982,FALSE,TRUE,TRUE
0.213582793995386,2,0.300672739109302,0.213582793995386,0.260487216330113,TRUE,TRUE,FALSE
0.00628491817772552,3,0.0287472964302727,0.0456001420971006,0.00628491817772552,TRUE,FALSE,TRUE
0.128311946615577,3,0.536782250401187,0.205574407439657,0.128311946615577,TRUE,FALSE,TRUE
0.136964771803468,3,1.12823799246909,0.248668946780938,0.136964771803468,FALSE,TRUE,TRUE
0.00120849089612068,3,1.01966069881481,0.145936480606906,0.00120849089612068,TRUE,FALSE,TRUE
0.098566163610667,3,0.237560510174142,0.17274127935525,0.098566163610667,TRUE,FALSE,TRUE
0.0686329885385931,3,0.249756745980088,0.122956838109531,0.0686329885385931,FALSE,TRUE,TRUE
0.0848582341568545,2,0.587572076019454,0.0848582341568545,0.108279742159075,TRUE,TRUE,FALSE
0.0456845560111105,2,0.123894887510687,0.0456845560111105,0.261248009643498,TRUE,TRUE,FALSE
0.0866881889291108,3,0.471026420565256,0.16008223220706,0.0866881889291108,TRUE,FALSE,TRUE
0.192216568316023,1,0.192216568316023,0.909489994350463,0.356443097798114,TRUE,TRUE,FALSE
0.0657659789236883,1,0.0657659789236883,0.592415676886374,0.0829263767227531,TRUE,TRUE,FALSE
0.042445849472036,1,0.042445849472036,0.206094704325053,0.252274848698618,TRUE,FALSE,TRUE
0.115152111897866,1,0.115152111897866,0.420932924819595,0.430194741425402,TRUE,TRUE,FALSE
0.0256169748492539,3,0.85804363522203,0.069962571025826,0.0256169748492539,TRUE,FALSE,TRUE
0.0530003158375621,3,0.30509775285761,0.18929582646929,0.0530003158375621,TRUE,FALSE,TRUE
0.00306193509166754,3,0.220505222367744,0.85399210262568,0.00306193509166754,FALSE,TRUE,TRUE
0.0425962771073373,1,0.0425962771073373,0.0817947522659944,0.198662783755901,TRUE,FALSE,TRUE
0.0104500584546816,3,0.287763355697098,0.97574692353943,0.0104500584546816,FALSE,TRUE,TRUE
0.0980523632971835,1,0.0980523632971835,0.140515987994149,0.178554150267484,TRUE,FALSE,TRUE
0.0409370727281834,2,0.28365277808001,0.0409370727281834,0.0471440121531487,TRUE,TRUE,FALSE
0.0174710794639907,3,0.351648080769583,0.812375448175557,0.0174710794639907,FALSE,TRUE,TRUE
0.120196963505199,1,0.120196963505199,0.935614538792163,0.3379926957022,TRUE,TRUE,FALSE
0.0353869529401243,1,0.0353869529401243,0.351866954777609,0.130706578275592,TRUE,FALSE,TRUE
0.0514402776349258,3,0.242639901480023,0.283108063497323,0.0514402776349258,FALSE,TRUE,TRUE
0.015439510717988,3,0.0183995373857518,0.437113720436996,0.015439510717988,FALSE,TRUE,TRUE
0.276079130164328,3,0.819063471839164,0.380975600245554,0.276079130164328,FALSE,TRUE,TRUE
0.0550360817411677,1,0.0550360817411677,0.107277085152986,0.162067425702155,TRUE,FALSE,TRUE
0.0807134251420696,1,0.0807134251420696,0.111380264861509,0.381604733673816,TRUE,FALSE,TRUE
0.0451321573285258,3,0.0458103348501027,0.0857656637672335,0.0451321573285258,FALSE,TRUE,TRUE
0.0550485698506236,3,1.70992399804426,0.293402936531904,0.0550485698506236,TRUE,FALSE,TRUE
0.0730713400989771,1,0.0730713400989771,0.159146084566601,0.443837008449456,TRUE,TRUE,FALSE
0.0113152591511607,3,0.0579063609863321,0.0975349893560633,0.0113152591511607,TRUE,FALSE,TRUE
0.0992362027755007,2,0.390411073638403,0.0992362027755007,0.170626197936256,FALSE,TRUE,TRUE
0.0216322002932429,3,0.782170749537857,0.18096736887351,0.0216322002932429,TRUE,FALSE,TRUE
0.054557356890291,3,1.28612088839662,0.518777717815197,0.054557356890291,TRUE,FALSE,TRUE
0.138431202736683,2,0.144649180738876,0.138431202736683,0.450155717481799,TRUE,TRUE,FALSE
0.0599754593335092,3,0.886471828403783,0.159675384519825,0.0599754593335092,TRUE,FALSE,TRUE
0.0293271635960864,2,0.545699096567241,0.0293271635960864,0.450663718183465,FALSE,TRUE,TRUE
0.0441526207141578,1,0.0441526207141578,0.288692092046815,0.203055652218363,TRUE,FALSE,TRUE
0.0919913256540895,3,0.215777584196379,0.205641847326162,0.0919913256540895,TRUE,FALSE,TRUE
0.0854950418695807,3,0.239747556054497,0.419767554169529,0.0854950418695807,TRUE,FALSE,TRUE
0.186133797037157,2,0.573607893028854,0.186133797037157,0.194564444377067,TRUE,TRUE,FALSE
0.0285743803717196,3,0.109534649488827,0.114025680697523,0.0285743803717196,FALSE,TRUE,TRUE
0.00193272769998947,3,0.0474565041497113,0.216186534057445,0.00193272769998947,FALSE,TRUE,TRUE
0.00185798922069427,1,0.00185798922069427,0.0241936768917183,0.0248872412368655,TRUE,FALSE,TRUE
0.0842794012278318,3,0.196240129570166,0.484376327579326,0.0842794012278318,FALSE,TRUE,TRUE
0.0438053466690083,1,0.0438053466690083,1.11342423123525,0.144190130374374,TRUE,FALSE,TRUE
0.0180747632868588,3,0.44519982684359,0.516538191100067,0.0180747632868588,FALSE,TRUE,TRUE
0.0969285815954208,1,0.0969285815954208,0.105654813507645,0.388545180424057,TRUE,TRUE,FALSE
0.232204386348375,3,0.314260543620491,0.460526155673036,0.232204386348375,FALSE,TRUE,TRUE
0.0139617569855313,3,0.559345823995082,1.17661058617042,0.0139617569855313,TRUE,FALSE,TRUE
0.0399890514090657,2,0.309426459704473,0.0399890514090657,0.131869921088219,FALSE,TRUE,TRUE
0.0422759738750756,3,0.34387325431993,0.305305791309777,0.0422759738750756,TRUE,FALSE,TRUE
0.118215447850525,3,0.256295302024406,0.125187952420674,0.118215447850525,TRUE,FALSE,TRUE
0.012808252312243,3,0.418647536373043,1.05157101929,0.012808252312243,FALSE,TRUE,TRUE
0.0813024822855368,2,0.706090564570234,0.0813024822855368,0.279367591446157,FALSE,TRUE,TRUE
0.185164012935686,2,0.222236514401933,0.185164012935686,0.602765422991898,FALSE,TRUE,TRUE
0.202812183803568,1,0.202812183803568,0.263552521577779,0.293019401637797,TRUE,FALSE,TRUE
0.113471414017443,2,0.182408613463243,0.113471414017443,0.141851278758588,TRUE,TRUE,FALSE
0.0276114321713002,3,0.0943037066608667,0.207417569747317,0.0276114321713002,TRUE,FALSE,TRUE
0.274015702298822,3,0.953617493255552,0.666654638448888,0.274015702298822,FALSE,TRUE,TRUE
0.035329113714397,3,1.09580520038169,0.896501322148854,0.035329113714397,FALSE,TRUE,TRUE
0.194871721222045,3,0.346288620480303,0.202583026706745,0.194871721222045,TRUE,FALSE,TRUE
0.0205661617033527,3,0.533721842410914,0.177794544248584,0.0205661617033527,FALSE,TRUE,TRUE
0.0828694990836084,3,0.0840612078706423,0.180356968416575,0.0828694990836084,FALSE,TRUE,TRUE
0.0290479231625795,3,0.161603478870044,0.185643188644874,0.0290479231625795,TRUE,FALSE,TRUE
0.0510562984713289,2,0.163679786846231,0.0510562984713289,0.30408477669764,FALSE,TRUE,TRUE
0.0670871760696173,3,0.153880202724276,0.23802714444578,0.0670871760696173,TRUE,FALSE,TRUE
0.0273982102766541,2,0.381296320314601,0.0273982102766541,0.154324438600781,TRUE,TRUE,FALSE
0.212033289947021,3,0.487538692202973,0.455246146585208,0.212033289947021,FALSE,TRUE,TRUE
0.0539956674911082,3,0.33785757452091,0.13536868034862,0.0539956674911082,TRUE,FALSE,TRUE
0.182909122668207,1,0.182909122668207,0.454271918141699,0.255751255146208,TRUE,TRUE,FALSE
0.0146675545256585,2,0.0179189982622879,0.0146675545256585,0.0761680227990149,TRUE,TRUE,FALSE
0.0002240682952106,2,0.109969027806073,0.0002240682952106,0.0127439203608073,TRUE,TRUE,FALSE
0.140601870957768,2,0.188149396019677,0.140601870957768,0.323226276023274,FALSE,TRUE,TRUE
0.0643277949653566,3,0.153172485219936,0.129751466563903,0.0643277949653566,FALSE,TRUE,TRUE
0.0900591960239686,1,0.0900591960239686,0.207079209513051,0.325896781666164,TRUE,TRUE,FALSE
0.0129973858905335,1,0.0129973858905335,0.336126486061814,0.130886780098081,TRUE,TRUE,FALSE
0.0420639201377829,1,0.0420639201377829,0.20661827196401,0.320799565419196,TRUE,FALSE,TRUE
0.166700856178068,2,0.331307813562821,0.166700856178068,0.896508977511778,TRUE,TRUE,FALSE
0.129202837217599,3,0.309888359455669,0.614472271377379,0.129202837217599,FALSE,TRUE,TRUE
0.178674427645746,2,0.322404802483785,0.178674427645746,0.790246428134752,FALSE,TRUE,TRUE
0.104563490021974,3,0.773250355653676,0.284817890486422,0.104563490021974,TRUE,FALSE,TRUE
0.019852349170085,3,0.162187761161476,0.660629199320608,0.019852349170085,TRUE,FALSE,TRUE
0.0432739934573571,1,0.0432739934573571,0.092376251470349,0.24620462040508,TRUE,TRUE,FALSE
0.0306588748159508,1,0.0306588748159508,0.148363967426121,0.050937344878912,TRUE,FALSE,TRUE
0.136844173446298,3,0.914251184048963,0.48055860956893,0.136844173446298,FALSE,TRUE,TRUE
0.220220735053274,2,0.41063438856795,0.220220735053274,0.329089032058927,TRUE,TRUE,FALSE
0.0290039599997064,1,0.0290039599997064,0.06923126289621,0.375067771209364,TRUE,TRUE,FALSE
0.00601292727515101,2,0.109672453099241,0.00601292727515101,0.0966479361988604,TRUE,TRUE,FALSE
0.0961045148782432,3,0.346399766379003,0.589571865137469,0.0961045148782432,FALSE,TRUE,TRUE
0.0432427134364843,2,0.588951669605382,0.0432427134364843,0.159826793127821,FALSE,TRUE,TRUE
0.00493482733145356,2,0.175476827503492,0.00493482733145356,0.300252147913964,FALSE,TRUE,TRUE
0.0847842067014426,2,1.07023449484866,0.0847842067014426,0.0985108693130314,FALSE,TRUE,TRUE
0.106597109167649,2,0.472330665596067,0.106597109167649,0.177408449694562,FALSE,TRUE,TRUE
0.0361467178179322,3,1.31410875599039,0.45119904258982,0.0361467178179322,FALSE,TRUE,TRUE
0.0547884389137228,1,0.0547884389137228,0.559037049735123,0.120913480129093,TRUE,FALSE,TRUE
0.00261709428837144,1,0.00261709428837144,0.409428274509631,0.0836834637448192,TRUE,FALSE,TRUE
0.078585515380837,2,1.0396411542531,0.078585515380837,0.315101571463206,FALSE,TRUE,TRUE
0.07374182427302,3,0.604114655998159,0.308921063774008,0.07374182427302,FALSE,TRUE,TRUE
0.0210809194250032,2,0.451303790309433,0.0210809194250032,0.142952490559571,FALSE,TRUE,TRUE
0.149440355831757,2,0.570506663964995,0.149440355831757,0.305079732073431,FALSE,TRUE,TRUE
0.203020588486435,3,0.756831670137954,0.93876248092852,0.203020588486435,TRUE,FALSE,TRUE
0.0485659047730965,2,0.31232074827008,0.0485659047730965,0.0917239798232913,FALSE,TRUE,TRUE
0.0211011133698859,2,0.476954337698875,0.0211011133698859,0.033685698453337,FALSE,TRUE,TRUE
0.033629346706707,2,0.105562274344265,0.033629346706707,0.149144287973151,TRUE,TRUE,FALSE
